id,place_category,location,description,image_url,name,phone,lot_address,road_address,created_at,updated_at
1348211255,음식점,SRID=4326;POINT(127.109352709886 37.3941224031416),"안녕하세요, 마키노차야 판교입니다! 😋  
싱싱한 해산물과 두툼한 회를 맛볼 수 있는 곳!  
가족, 친구들과 함께 즐거운 식사 시간을 가져보세요~",https://your-storage-path/more_photo/1348211255.jpg,마키노차야 판교,02-565-1116,경기 성남시 분당구 백현동 530,경기 성남시 분당구 판교역로 145,,
1286746809,음식점,SRID=4326;POINT(127.098638099763 37.3908412931261),"안녕하세요, 양드림식당입니다! 😊
최고급 양고기의 풍미를 제대로 느끼실 수 있는 곳이에요.
고급스러운 분위기 속에서 특별한 식사를 경험해보세요!",https://your-storage-path/more_photo/1286746809.jpg,양드림식당,031-705-1588,경기 성남시 분당구 판교동 566-8,경기 성남시 분당구 서판교로44번길 7,,
15649994,음식점,SRID=4326;POINT(127.090059880769 37.3905021446739),"안녕하세요! 청계산수타입니다. 😊
신선한 해물과 불향 가득한 짬뽕, 철판해물짜장의 환상적인 조화!
친절한 서비스와 넓은 매장에서 맛있는 식사 즐겨보세요!",https://your-storage-path/more_photo/15649994.jpg,청계산수타,031-707-7647,경기 성남시 분당구 판교동 618-8,경기 성남시 분당구 판교공원로5길 22,,
27300857,음식점,SRID=4326;POINT(127.09958665772209 37.39082968583271),"안녕하세요! 메종드파파입니다😊  
맛있는 커피와 빵을 맛볼 수 있는 곳! 앙버터, 치즈케이크, 오레오브라우니는 꼭 드셔보세요.  
친절한 서비스와 아늑한 분위기 속에서 즐거운 시간 보내세요~",https://your-storage-path/more_photo/27300857.jpg,메종드파파,,경기 성남시 분당구 판교동 567-6,경기 성남시 분당구 서판교로44번길 17-1,,
1057698022,음식점,SRID=4326;POINT(127.098718492921 37.3910061131473),"안녕하세요, 연인의정원 판교입니다! 😊

분위기 좋은 곳에서 맛있는 음식을 즐기며, 소중한 가족 행사를 더욱 특별하게 만들어보세요.

돌잔치, 가족 행사, 소규모 모임에 적합한 곳입니다.",https://your-storage-path/more_photo/1057698022.jpg,연인의정원 판교,031-757-6667,경기 성남시 분당구 판교동 566-2,경기 성남시 분당구 서판교로44번길 3-10,,
1934860355,음식점,SRID=4326;POINT(127.0905312649613 37.38996837934561),"안녕하세요, 산골면옥입니다! 🍜
싱싱한 재료로 끓여낸 바지락 칼국수와 콩국수, 건강한 보쌈까지!
친절한 서비스와 깔끔한 공간에서 맛있는 식사 즐겨보세요~",https://your-storage-path/more_photo/1934860355.jpg,산골면옥,,경기 성남시 분당구 판교동 595,경기 성남시 분당구 판교공원로2길 2,,
19410877,음식점,SRID=4326;POINT(127.097848855317 37.3813631849312),"안녕하세요! 백마강참숯민물장어 판교점입니다 😊 
싱싱하고 맛있는 장어와 푸짐한 양, 친절한 서비스로 고객님들을 맞이하고 있습니다. 
어르신들을 모시고 오기에도 좋은 곳이니, 가족 외식으로 방문해 보세요!",https://your-storage-path/more_photo/19410877.jpg,백마강참숯민물장어 판교점,031-703-9252,경기 성남시 분당구 백현동 476,경기 성남시 분당구 안양판교로 1192,,
26815946,음식점,SRID=4326;POINT(127.095072999216 37.4006401214003),"안녕하세요! 긴자 판교점입니다😊
신선한 사시미와 코스 요리를 맛보며, 소중한 사람들과의 특별한 시간을 만들어보세요!
가족 모임이나 상견례 장소로도 좋으니, 편안하게 방문해주세요!",https://your-storage-path/more_photo/26815946.jpg,긴자 판교점,031-702-9317,경기 성남시 분당구 판교동 498,경기 성남시 분당구 판교로 185,,
27587982,음식점,SRID=4326;POINT(127.09154449147306 37.39114163169948),"안녕하세요, 잼앤브레드입니다!🍞  
신선한 재료 본연의 맛을 살린 샌드위치와 빵 맛집이에요.  
건강하고 맛있는 빵과 함께 행복한 시간을 보내세요!",https://your-storage-path/more_photo/27587982.jpg,잼앤브레드,031-707-6113,경기 성남시 분당구 판교동 611-2,경기 성남시 분당구 판교공원로1길 14,,
2092406855,음식점,SRID=4326;POINT(127.091160140249 37.3908085502984),"안녕하세요, 피제리아 비니스입니다!🍕  
쫄깃한 도우와 신선한 토마토 소스의 환상적인 조화! 맛있는 피자와 파스타를 경험해보세요.  
친절한 서비스와 넉넉한 양으로 고객님들을 맞이하겠습니다.",https://your-storage-path/more_photo/2092406855.jpg,피제리아 비니스,031-701-0345,경기 성남시 분당구 판교동 610,경기 성남시 분당구 판교공원로1길 70,,
856930253,음식점,SRID=4326;POINT(127.098281222967 37.39081636164),"안녕하세요! 뚝배기동태탕입니다😊  
시원하고 훌륭한 국물 맛과 신선한 재료, 맛있는 동태탕을 즐겨보세요!  
주차도 가능하니 편하게 방문해주세요!",https://your-storage-path/more_photo/856930253.jpg,뚝배기동태탕,031-705-1577,경기 성남시 분당구 판교동 566-10,경기 성남시 분당구 서판교로44번길 3,,
1352135383,음식점,SRID=4326;POINT(127.09171753760997 37.39043599698454),"안녕하세요! 램가 본점입니다! 🤩
프리미엄 양고기의 부드러움과 풍미를 느껴보세요! 직원분들이 직접 구워주는 편안함과 좋은 분위기 속에서 멋진 시간을 만끽하세요.",https://your-storage-path/more_photo/1352135383.jpg,램가 본점,031-703-5043,경기 성남시 분당구 판교동 602-4,경기 성남시 분당구 판교공원로1길 63,,
187410031,음식점,SRID=4326;POINT(127.09195398612384 37.389868169116255),"안녕하세요! 후안즈입니다! 🍻
맛있는 수제 맥주와 훌륭한 안주, 편안하고 좋은 분위기에서 즐거운 시간을 보내세요!
친절한 사장님과 직원분들이 언제나 여러분을 환영합니다!",https://your-storage-path/more_photo/187410031.jpg,후안즈,,경기 성남시 분당구 판교동 598,경기 성남시 분당구 판교공원로2길 55,,
27300858,음식점,SRID=4326;POINT(127.088863533106 37.3910580796215),"안녕하세요, 라스토리아1001입니다! 🥂
다양한 이탈리안 요리와 함께 소중한 사람들과의 멋진 시간을 만들어보세요.
데이트, 소개팅, 친목 모임 등 특별한 날을 더욱 특별하게 만들어 드릴게요!",https://your-storage-path/more_photo/27300858.jpg,라스토리아1001,0502-5551-6969,경기 성남시 분당구 판교동 617-1,경기 성남시 분당구 판교공원로3길 24,,
26874704,음식점,SRID=4326;POINT(127.095072999216 37.4006401214003),"안녕하세요, 우설화 판교점입니다! 😊
깔끔하고 쾌적한 공간에서 맛있는 고기와 정갈한 밑반찬을 즐겨보세요. 
친절한 서비스와 탁 트인 뷰는 특별한 날을 더욱 빛내줄 거예요!",https://your-storage-path/more_photo/26874704.jpg,우설화 판교점,031-702-9407,경기 성남시 분당구 판교동 498,경기 성남시 분당구 판교로 185,,
467096039,음식점,SRID=4326;POINT(127.09220491672302 37.3826868188541),"안녕하세요! 서현궁 백현점입니다😊 
입에서 살살 녹는 맛있는 갈비와 정갈한 밑반찬, 그리고 친절한 서비스까지! 
가족 외식, 특별한 날의 식사로 저희 서현궁 백현점을 찾아주세요.",https://your-storage-path/more_photo/467096039.jpg,서현궁 백현점,031-708-1141,경기 성남시 분당구 백현동 500-8,경기 성남시 분당구 판교백현로 63,,
12122007,음식점,SRID=4326;POINT(127.09418012900258 37.38207256618179),"안녕하세요, 너와집백합샤브샤브 백현점입니다! 😊
신선한 재료와 깊은 풍미의 백합 샤브샤브와 복어 요리를 맛보세요.
프라이빗한 룸에서 가족, 친구들과 즐거운 시간을 보내세요.",https://your-storage-path/more_photo/12122007.jpg,너와집백합샤브샤브 백현점,031-8016-8107,경기 성남시 분당구 백현동 490-9,경기 성남시 분당구 판교백현로 45,,
13316609,음식점,SRID=4326;POINT(127.09389357370664 37.38226651415669),"안녕하세요, 사계절한정식입니다! 🌸  
다양한 코스 요리를 즐기며 특별한 날을 기념하기에 좋은 곳이에요.  
가족 모임, 상견례, 돌잔치 등 소중한 사람들과의 만남을 저희와 함께 만들어보세요!",https://your-storage-path/more_photo/13316609.jpg,사계절한정식,,경기 성남시 분당구 백현동 491,경기 성남시 분당구 판교백현로 49,,
14808871,음식점,SRID=4326;POINT(127.09095520670336 37.39036270193319),"안녕하세요! 락빈칼국수입니다😊  
친절한 서비스와 푸짐한 양, 맛있는 칼국수로 여러분을 맞이합니다.  
든든한 한 끼 식사, 락빈칼국수에서 즐겨보세요!",https://your-storage-path/more_photo/14808871.jpg,락빈칼국수,031-8016-1822,경기 성남시 분당구 판교동 601,경기 성남시 분당구 판교공원로2길 68,,
1947089292,음식점,SRID=4326;POINT(127.096144738822 37.3997075990435),"안녕하세요! 참다운정육식당 판교본점입니다 😄  
신선한 한우와 맛있는 밑반찬, 그리고 가성비까지!  
어버이날, 가족 외식, 회식 장소로 적극 추천합니다.",https://your-storage-path/more_photo/1947089292.jpg,참다운정육식당 판교본점,031-8016-8880,경기 성남시 분당구 판교동 511-6,경기 성남시 분당구 판교로 182-7,,
1813415551,음식점,SRID=4326;POINT(127.099584320006 37.3916234885259),"안녕하세요, 플랩잭팬트리 본점입니다! 😊  
다양한 브런치 메뉴와 점심 식사를 즐길 수 있는 곳이에요.  
예약도 가능하니 편하게 방문해 주세요!",https://your-storage-path/more_photo/1813415551.jpg,플랩잭팬트리 본점,031-8016-0168,경기 성남시 분당구 판교동 567-2,경기 성남시 분당구 서판교로44번길 17-11,,
20806086,음식점,SRID=4326;POINT(127.08888295762986 37.39029399790366),"안녕하세요! 단지국수입니다😊  
푸짐한 양과 깔끔한 국수가 일품이며, 특히 시원한 열무냉국수는 잊을 수 없는 맛이에요!  
가성비도 좋아 혼밥, 가족 식사 모두 좋습니다.",https://your-storage-path/more_photo/20806086.jpg,단지국수,031-8017-8383,경기 성남시 분당구 판교동 619-13,경기 성남시 분당구 판교공원로5길 5,,
2043056315,음식점,SRID=4326;POINT(127.09938825662 37.3910929512996),"안녕하세요, 초루입니다!😊 신선한 생선회와 두툼한 초밥, 맛있는 점심 정식까지!  
깨끗한 가게에서 사장님의 친절한 서비스와 함께 최고의 식사를 즐겨보세요.  
오늘, 초루에서 특별한 미식 경험을 만끽하세요!",https://your-storage-path/more_photo/2043056315.jpg,초루,031-705-7676,경기 성남시 분당구 판교동 567-8,경기 성남시 분당구 서판교로44번길 3-19,,
14876271,음식점,SRID=4326;POINT(127.093907013183 37.3894215291198),"안녕하세요! 자연산회통영붕장어입니다. 🐟  
신선한 자연산 회의 풍미와 훌륭한 맛을 즐겨보세요!  
가족과 함께 특별한 식사를 원하신다면 저희 가게를 추천합니다!",https://your-storage-path/more_photo/14876271.jpg,자연산회통영붕장어,031-8016-3340,경기 성남시 분당구 판교동 600-7,경기 성남시 분당구 판교공원로2길 38-1,,
19337433,음식점,SRID=4326;POINT(127.09788234613328 37.38975528791186),"안녕하세요, 한스 서판교점입니다! 🍰  
다양하고 맛있는 케이크와 쿠키가 준비되어 있어요!  
기념일에 달콤한 케이크와 함께 특별한 추억을 만들어보세요!",https://your-storage-path/more_photo/19337433.jpg,한스 서판교점,031-8016-1990,경기 성남시 분당구 판교동 577-4,경기 성남시 분당구 서판교로 32,,
529308482,음식점,SRID=4326;POINT(127.10914723840705 37.39416494100385),"안녕하세요, 해우리 판교점입니다! 🌊
신선한 해산물과 정갈한 한 상차림을 조용하고 편안한 룸에서 즐겨보세요.
가족 모임이나 중요한 고객 접대에도 훌륭한 선택이 되실 거예요!",https://your-storage-path/more_photo/529308482.jpg,해우리 판교점,031-701-4997,경기 성남시 분당구 백현동 530,경기 성남시 분당구 판교역로 145,,
528382007,음식점,SRID=4326;POINT(127.09218904202116 37.390010347680345),"안녕하세요! 두툼해 서판교점입니다! 🐟
신선함이 가득한 모듬 사시미와 싱싱한 해산물 요리를 맛보세요!
경기 지역 화폐, 주차, 포장, 배달까지 가능하니 편하게 방문해주세요!",https://your-storage-path/more_photo/528382007.jpg,두툼해 서판교점,031-8017-2217,경기 성남시 분당구 판교동 601-7,경기 성남시 분당구 판교공원로2길 54-1,,
17766486,음식점,SRID=4326;POINT(127.092042328886 37.3900825437747),"안녕하세요, 브로테나인입니다! 🍞  
건강한 재료로 만든 빵의 풍미를 느껴보세요.  
사장님의 따뜻한 마음과 정성이 가득 담긴 빵을 맛보러 오세요!",https://your-storage-path/more_photo/17766486.jpg,브로테나인,031-702-9333,경기 성남시 분당구 판교동 601-6,경기 성남시 분당구 판교공원로2길 56,,
1034251592,음식점,SRID=4326;POINT(127.09198373478442 37.38279150984916),"안녕하세요! 하누소 더힐입니다😊  
신선한 재료로 정성껏 준비한 갈비탕과 한우 등심의 풍미를 즐겨보세요.  
주차도 편하고, 친절한 서비스로 편안한 식사를 약속드립니다!",https://your-storage-path/more_photo/1034251592.jpg,하누소 더힐,031-709-9980,경기 성남시 분당구 백현동 500-9,경기 성남시 분당구 판교백현로 65,,
442176392,음식점,SRID=4326;POINT(127.089829598053 37.3905725995806),,https://your-storage-path/more_photo/442176392.jpg,갓잇 서판교점,031-703-0255,경기 성남시 분당구 판교동 618-7,경기 성남시 분당구 판교공원로5길 24,,
804704286,음식점,SRID=4326;POINT(127.09882438388 37.39080870077736),"안녕하세요! 최가네장터입니다 😊  
신선한 재료로 정성껏 끓여낸 칼국수 한 그릇, 어떠세요?  
깊고 진한 멸치 칼국수 국물 맛에 반하실 거예요!",https://your-storage-path/more_photo/804704286.jpg,최가네장터,031-708-1900,경기 성남시 분당구 판교동 566-7,경기 성남시 분당구 서판교로44번길 9,,
326756280,음식점,SRID=4326;POINT(127.09180755102388 37.390168323419466),"안녕하세요, 판교집 서판교직영점입니다! 😊 쫄깃한 냉동 삼겹살과 차돌된장찌개의 환상적인 조합!  
깔끔하고 맛있는 반찬들과 가성비 좋은 식사로 여러분을 초대합니다.",https://your-storage-path/more_photo/326756280.jpg,판교집 서판교직영점,0507-1422-6650,경기 성남시 분당구 판교동 601-5,경기 성남시 분당구 판교공원로2길 58,,
19959183,음식점,SRID=4326;POINT(127.09339520605562 37.39011842494682),"안녕하세요! 치킨89 맥주관입니다! 🍻  
다양한 치킨 메뉴와 깨끗한 튀김으로 맥주 한 잔의 즐거움을 더해보세요!  
포장과 배달도 가능하니 언제든 저희 치킨을 맛보세요!",https://your-storage-path/more_photo/19959183.jpg,치킨89 맥주관,031-706-0890,경기 성남시 분당구 판교동 604-1,경기 성남시 분당구 판교공원로1길 47,,
25081012,음식점,SRID=4326;POINT(127.083699290669 37.3899085387028),"안녕하세요, 세렌입니다! 🍽️
런치 세트의 뛰어난 가성비와 맛있는 식전 빵, 샐러드는 기본!
맛있는 파스타와 디저트, 그리고 분위기 좋은 공간에서 특별한 시간을 경험해 보세요!",https://your-storage-path/more_photo/25081012.jpg,세렌,031-709-0775,경기 성남시 분당구 운중동 1031-4,경기 성남시 분당구 운중로188번길 11,,
710095519,음식점,SRID=4326;POINT(127.091914251577 37.3896952036558),"안녕하세요! 제주 꾸숑입니다😄  
입 안에서 춤을 추는 꼬들꼬들한 목살과 제주 흑돼지를 맛보세요!  
친절한 서비스와 깔끔한 매장에서 가족 외식 즐겨보시는 건 어떠세요?",https://your-storage-path/more_photo/710095519.jpg,제주꾸숑,010-8900-3800,경기 성남시 분당구 판교동 598-9,경기 성남시 분당구 판교공원로2길 19,,
861775066,음식점,SRID=4326;POINT(127.09639336296024 37.39983173753569),"안녕하세요, 수하담입니다! 🥐

다양하고 맛있는 빵과 커피를 즐길 수 있는 곳이에요. 넓고 조용한 공간에서 편안한 시간을 보내보세요!",https://your-storage-path/more_photo/861775066.jpg,수하담,031-8016-6170,경기 성남시 분당구 판교동 511-5,경기 성남시 분당구 판교로 190-8,,
537017155,음식점,SRID=4326;POINT(127.093004234372 37.3825996946715),"안녕하세요, 카페두레브입니다! 🥐  
다양한 종류의 빵과 브런치를 맛볼 수 있는 베이커리 카페입니다.  
경기지역화폐, 제로페이, 카카오페이 결제도 가능하니 편하게 방문해주세요!",https://your-storage-path/more_photo/537017155.jpg,카페두레브,031-705-1711,경기 성남시 분당구 백현동 500-15,경기 성남시 분당구 판교백현로 57,,
1702082581,음식점,SRID=4326;POINT(127.09087796526282 37.39092319733744),"안녕하세요! 투썸플레이스 서판교점입니다 😊  
맛있는 커피와 케이크, 친절한 직원분들이 기다리고 있어요!  
깔끔하고 조용한 공간에서 편안한 시간을 보내세요.",https://your-storage-path/more_photo/1702082581.jpg,투썸플레이스 서판교점,031-705-0778,경기 성남시 분당구 판교동 612-2,경기 성남시 분당구 판교공원로1길 5,,
18533456,음식점,SRID=4326;POINT(127.093212303427 37.3901465009688),"안녕하세요, 지후아타네호입니다! ☕  
맛있는 커피와 함께 친절한 사장님이 반겨주는 곳입니다.  
테라스에서 여유롭게 커피를 즐겨보세요!",https://your-storage-path/more_photo/18533456.jpg,지후아타네호,,경기 성남시 분당구 판교동 604,경기 성남시 분당구 판교공원로1길 49,,
1903333339,음식점,SRID=4326;POINT(127.099596230531 37.3912369399036),"안녕하세요! 아트모스커피 판교입니다 😊  
상하목장 아이스크림과 맛있는 커피 한 잔의 여유를 즐겨보세요!  
편안한 분위기에서 친구, 연인과 함께 즐거운 시간 보내시길 바랍니다.",https://your-storage-path/more_photo/1903333339.jpg,아트모스커피 판교,,경기 성남시 분당구 판교동 567-4,경기 성남시 분당구 서판교로44번길 17-5,,
13269055,음식점,SRID=4326;POINT(127.09346772476452 37.39031749365039),"안녕하세요! 파스쿠찌 판교도서관점입니다 😊  
친절한 직원분들이 맛있는 커피와 음료를 정성껏 만들어 드립니다.  
쾌적하고 넓은 공간에서 편안하게 즐거운 시간 보내세요!",https://your-storage-path/more_photo/13269055.jpg,파스쿠찌 판교도서관점,0502-5550-0664,경기 성남시 분당구 판교동 605-7,경기 성남시 분당구 판교공원로1길 48,,
1980792011,음식점,SRID=4326;POINT(127.099374686512 37.3910785463456),"안녕하세요, 제어레커입니다! 😊  
맛있는 커피와 직접 만든 그래놀라, 에그타르트를 맛보세요.  
조용하고 우아한 공간에서 편안한 시간을 즐겨보세요.",https://your-storage-path/more_photo/1980792011.jpg,제어레커,010-3260-0102,경기 성남시 분당구 판교동 567-8,경기 성남시 분당구 서판교로44번길 3-19,,
18430815,음식점,SRID=4326;POINT(127.09125770486 37.3911787952867),"안녕하세요, 소담시루입니다! 🍡  
맛있는 떡과 함께 즐기는 다양한 음료! 깔끔하고 편안한 공간에서 브런치를 즐겨보세요~  
애견 동반도 가능하니, 댕댕이와 함께 방문해주세요!",https://your-storage-path/more_photo/18430815.jpg,소담시루,031-707-7373,경기 성남시 분당구 판교동 611,경기 성남시 분당구 판교공원로1길 10,,
24165337,음식점,SRID=4326;POINT(127.094661616597 37.4004169982501),"안녕하세요, 더라운지입니다! 😌  
분위기 좋은 공간에서 맛있는 음식과 특별한 시간을 즐기세요!  
데이트, 모임 등 소중한 분들과 함께 방문하시길 추천합니다.",https://your-storage-path/more_photo/24165337.jpg,더라운지,031-8016-8059,경기 성남시 분당구 판교동 496,경기 성남시 분당구 서판교로 162,,
21401185,음식점,SRID=4326;POINT(127.08955494724935 37.39036827577276),"안녕하세요! 슬램커피로스터스입니다☕  
신선한 원두로 만든 맛있는 커피와 빵, 디저트까지 즐겨보세요!  
친절한 직원분들이 따뜻하게 맞이해 드립니다.",https://your-storage-path/more_photo/21401185.jpg,슬램커피로스터스,031-8016-7798,경기 성남시 분당구 판교동 619-6,경기 성남시 분당구 판교공원로5길 25,,
1080046086,음식점,SRID=4326;POINT(127.09010649590972 37.39076610876021),"안녕하세요! 위스크 판교점입니다😊  
신선한 재료로 만들어 더욱 맛있는 브런치와 빵!  
가족, 연인과 함께 맛있는 브런치를 즐겨보세요!",https://your-storage-path/more_photo/1080046086.jpg,위스크 판교점,0503-7150-0404,경기 성남시 분당구 판교동 617-8,경기 성남시 분당구 판교공원로3길 36,,
31632917,카페,SRID=4326;POINT(127.09352383219576 37.39003182511929),"안녕하세요, 고마워토토 판교점입니다! 😊  
아이들이 즐겁게 뛰어놀 수 있는 공간이에요!  
아이와 함께 즐거운 시간을 보내기에 좋습니다.",https://your-storage-path/more_photo/31632917.jpg,고마워토토 판교점,,경기 성남시 분당구 판교동 604-2,경기 성남시 분당구 판교공원로1길 45-1,,
601257400,음식점,SRID=4326;POINT(127.08972869923151 37.38929322402382),"안녕하세요! 메가MGC커피 판교원마을점입니다.

가성비 넘치는 음료와 예쁜 비주얼로 기분 좋은 시간을 선물해 드려요!

다양한 결제 수단으로 편리하게 이용해 보세요!",https://your-storage-path/more_photo/601257400.jpg,메가MGC커피 판교원마을점,031-781-8882,경기 성남시 분당구 판교동 625,경기 성남시 분당구 운중로 242,,
15633230,음식점,SRID=4326;POINT(127.094403568527 37.3819714733623),"안녕하세요, 커피방아입니다! ☕  
신선한 원두로 내린 맛있는 커피와 함께, 눈 내리는 풍경을 감상해보세요.  
넓은 주차 공간과 휠체어 접근성까지 갖춘 편안한 공간에서 커피를 즐기실 수 있습니다.",https://your-storage-path/more_photo/15633230.jpg,커피방아,031-711-7223,경기 성남시 분당구 백현동 489-11,경기 성남시 분당구 판교백현로 43,,
1907629949,음식점,SRID=4326;POINT(127.08431325259971 37.39060909816399),"안녕하세요, 더노벰버라운지 판교운중점입니다! 😌  
24시간 운영에 편안한 좌석과 조용한 분위기에서 커피와 함께 여유를 즐겨보세요.  
노트북 작업이나 스터디를 하기에도 아주 좋은 곳입니다.",https://your-storage-path/more_photo/1907629949.jpg,더노벰버라운지 판교운중점,0507-1405-1982,경기 성남시 분당구 운중동 1017-1,경기 성남시 분당구 운중로 192,,
2114786310,음식점,SRID=4326;POINT(127.093445085891 37.3893642295852),"안녕하세요, 희동아뜰리에입니다! 🍪

쿠키 향 가득한 아뜰리에에서 맛있는 쿠키와 브라우니를 맛보세요! 💛 선물용으로도 좋고, 매일 먹고 싶은 맛이랍니다!",https://your-storage-path/more_photo/2114786310.jpg,희동아뜰리에,070-8972-1803,경기 성남시 분당구 판교동 599-5,경기 성남시 분당구 판교공원로2길 33,,
64362752,음식점,SRID=4326;POINT(127.093321146287 37.390497813927),"안녕하세요, 카페부부 서판교점입니다! 🐶 댕댕이들과 함께 즐거운 시간을 보내세요! 맛있는 커피와 음료, 편안한 공간에서 힐링하는 시간을 선물해 드립니다.",https://your-storage-path/more_photo/64362752.jpg,카페부부 서판교점,0507-1365-0655,경기 성남시 분당구 판교동 605,경기 성남시 분당구 판교공원로1길 32,,
1581144060,음식점,SRID=4326;POINT(127.098196170757 37.3914075030024),"안녕하세요! 베러펄슨입니다 😊  
매번 바뀌는 신선하고 맛있는 디저트와 고소한 커피를 맛보세요!  
친절한 사장님과 함께 달콤한 시간 보내시길 바랍니다.",https://your-storage-path/more_photo/1581144060.jpg,베러펄슨,,경기 성남시 분당구 판교동 562-6,경기 성남시 분당구 서판교로58번길 4-4,,
1888786090,음식점,SRID=4326;POINT(127.11104583372956 37.38513763050589),,https://your-storage-path/more_photo/1888786090.jpg,오픈커피 판교본점,,경기 성남시 분당구 백현동 577,경기 성남시 분당구 판교역로14번길 15,,
860306766,음식점,SRID=4326;POINT(127.09387408796 37.3892791936724),"안녕하세요, 나나하루커피입니다! 🐶  
맛있는 커피와 함께 베이커리, 디저트를 즐길 수 있는 곳이에요.  
반려견과 함께 편안한 시간을 보내러 오세요!",https://your-storage-path/more_photo/860306766.jpg,나나하루커피,,경기 성남시 분당구 판교동 600-8,경기 성남시 분당구 판교공원로2길 38,,
